timestamp,name,atts,limit,lr,iter,threads,umbra_version,compilation_time,execution_time,execution_time,execution_time_max,execution_time_median,execution_time_rel_mad,execution_time_mean,execution_time_sdev,compilation_time_min,compilation_time_max,compilation_time_median,compilation_time_rel_mad,compilation_time_mean,compilation_time_sdev,execution_times,compilation_times,perf_counters,scale,ipc,cpus,ghz,traces,db_state
2023-11-08 10:47:31.28,Umbra-SQLArrays,50,150,0.2,1000,8,unknown,0.00410872,1.56837,1.56837,1.65913,1.63145,0.0169705,1.61965,0.0379821,0.00410872,0.00410872,0.00410872,0,0.00410872,0,"[1.56837,1.65913,1.63145]","[0.00410872]","{}",1503,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:04.729,Umbra-SQL-92,50,150,0.2,1000,8,unknown,0.0136496,10.7794,10.7794,11.6324,11.2747,0.0317195,11.2288,0.349734,0.0136496,0.0136496,0.0136496,0,0.0136496,0,"[10.7794,11.6324,11.2747]","[0.0136496]","{}",13091,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:04.843,Umbra-SQLArrays,20,300,0.2,10,8,unknown,0.00413319,0.0308525,0.0308525,0.039081,0.0387073,0.00965505,0.0362136,0.00379392,0.00413319,0.00413319,0.00413319,0,0.00413319,0,"[0.0308525,0.039081,0.0387073]","[0.00413319]","{}",1503,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:05.171,Umbra-SQL-92,20,300,0.2,10,8,unknown,0.00826394,0.100705,0.100705,0.110411,0.107918,0.0231014,0.106344,0.00411569,0.00826394,0.00826394,0.00826394,0,0.00826394,0,"[0.110411,0.107918,0.100705]","[0.00826394]","{}",13091,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:05.359,Umbra-SQLArrays,50,300,0.2,10,8,unknown,0.00408588,0.0591407,0.0591407,0.0641158,0.0598839,0.0124112,0.0610468,0.00219122,0.00408588,0.00408588,0.00408588,0,0.00408588,0,"[0.0598839,0.0641158,0.0591407]","[0.00408588]","{}",1503,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:05.848,Umbra-SQL-92,50,300,0.2,10,8,unknown,0.0132936,0.157723,0.157723,0.15918,0.157927,0.001292,0.158276,0.000644028,0.0132936,0.0132936,0.0132936,0,0.0132936,0,"[0.157723,0.157927,0.15918]","[0.0132936]","{}",13091,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:06.514,Umbra-SQLArrays,20,300,0.2,100,8,unknown,0.00409284,0.207572,0.207572,0.243507,0.209581,0.00958867,0.22022,0.016487,0.00409284,0.00409284,0.00409284,0,0.00409284,0,"[0.209581,0.243507,0.207572]","[0.00409284]","{}",1503,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:09.127,Umbra-SQL-92,20,300,0.2,100,8,unknown,0.012819,0.852373,0.852373,0.877373,0.870211,0.00822983,0.866652,0.0105117,0.012819,0.012819,0.012819,0,0.012819,0,"[0.877373,0.870211,0.852373]","[0.012819]","{}",13091,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:10.224,Umbra-SQLArrays,50,300,0.2,100,8,unknown,0.00398077,0.33816,0.33816,0.391033,0.362818,0.0679618,0.364004,0.0216017,0.00398077,0.00398077,0.00398077,0,0.00398077,0,"[0.391033,0.362818,0.33816]","[0.00398077]","{}",1503,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:13.752,Umbra-SQL-92,50,300,0.2,100,8,unknown,0.0126539,1.07629,1.07629,1.22126,1.21686,0.00360913,1.17147,0.0673274,0.0126539,0.0126539,0.0126539,0,0.0126539,0,"[1.07629,1.22126,1.21686]","[0.0126539]","{}",13091,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
2023-11-08 10:48:18.942,Umbra-SQLArrays,20,300,0.2,1000,8,unknown,0.00420811,1.63375,1.63375,1.80472,1.74628,0.0334657,1.72825,0.0709548,0.00420811,0.00420811,0.00420811,0,0.00420811,0,"[1.63375,1.80472,1.74628]","[0.00420811]","{}",1503,nan,nan,nan,"[]","{""_dop"":""36"",""_db_filename"":"""",""compilestatic"":""off"",""scheduler"":""s"",""printpredicates"":""10"",""repeatdeviation"":""1"",""multiway"":""h"",""tracemorsels"":""off"",""buffersize"":""67363733504"",""compilationmode"":""A"",""heuristicjoinordering"":""on"",""optimizer.indexoverhead"":""20"",""smallinexpr"":""4"",""generatepartitioner"":""1"",""disableskewnormal"":""off"",""usecolor"":""3"",""inlinecode"":""on"",""relation.block.tuplesperblockshift"":""16"",""groupjoin"":""A"",""pullupgroupjoins"":""on"",""usesamplestream"":""on"",""sequentialSplits"":""on"",""cardinalityoracle"":""off"",""optlevel"":""4"",""kdprefetch"":""7"",""maskpointers"":""off"",""usesamplecorrection"":""off"",""filtermapped"":""on"",""adaptivemorselsize"":""1000"",""disablebulkload"":""off"",""storage"":""M"",""evictionhints"":""on"",""samplegroupbyestimates"":""on"",""sortinplace"":""on"",""parallel"":""0"",""optimizer.disable"":""off"",""hashtable"":""a"",""usesample"":""on"",""pagewriterqueuedepth"":""64"",""llvmoptimizer"":""0"",""compilerepetitions"":""0"",""joinorder"":""a"",""max_wal_size"":""67363733504"",""verbosity"":""INFO"",""tracecardinalityoracle"":""off"",""compilesampleresiduals"":""on"",""tracescript"":""off"",""globalthreshold"":""60"",""timeout"":""0"",""dumpqg"":""off"",""optimizer.sidewayinformationpassing"":""on"",""traceir"":""off"",""filterblocked"":""on"",""dumpmodule"":""off"",""repeat"":""3"",""buffershards"":""16"",""unswizzlebatchsize"":""4"",""relation.mapped.insertbuffershift"":""14"",""codegenrandomseed"":""0"",""adaptivemorselgrowth"":""1.25"",""repeatmode"":""e"",""threadnaming"":""off"",""tracesteps"":""off"",""engine.vector.size"":""1024"",""simdlevel"":""SSE"",""optimizer.forceindexscans"":""off"",""tuplespertileshift"":""12"",""evictbatchsize"":""1"",""optimizer.earlyprobe"":""on"",""usedirectio"":""off"",""tracevm"":""off"",""kmeansFixedIterations"":""0"",""pagewriterqueues"":""4"",""reordercount"":""8"",""dumpcpplayout"":""off""}"
